0,weapon,none,0,,,0,0,0,
54130,attachment,jup_jp25_ar_talpha95_modifier_v2068,16385,jup,SEASON_2_LAUNCH,0,9940DB7A3963522,0,
54131,attachment,jup_jp25_ar_talpha95_rec_v2068,16386,jup,SEASON_2_LAUNCH,0,1633DF9E86B18795,0,
54132,attachment,jup_jp25_ar_talpha95_silencer_ar_02_v2068,16387,jup,SEASON_2_LAUNCH,0,34526DBF932CACC9,0,
54133,attachment,jup_jp25_ar_talpha95_stock_hvy_v2068,16388,jup,SEASON_2_LAUNCH,0,5EBD987747F3430B,0,
54137,attachment,jup_jp01_lm_mgolf36_bar_heavy_v108,16389,jup,SEASON_2_LAUNCH,0,6AB681B75C2F32DD,0,
54138,attachment,jup_jp01_lm_mgolf36_drum_50_556n_v108,16390,jup,SEASON_2_LAUNCH,0,2F7F9B3E6D6B528B,0,
54139,attachment,jup_jp01_lm_mgolf36_grip_vertshort06_v108,16391,jup,SEASON_2_LAUNCH,0,56ABCC370B58EC28,0,
54140,attachment,jup_jp01_lm_mgolf36_pgrip_tac_v108,16392,jup,SEASON_2_LAUNCH,0,2752A997D3E462A7,0,
54141,attachment,jup_jp01_lm_mgolf36_rec_v108,16393,jup,SEASON_2_LAUNCH,0,72AC3DFE065D4314,0,
54142,attachment,jup_jp01_lm_mgolf36_stock_tacheavy_v108,16394,jup,SEASON_2_LAUNCH,0,720DA9D98BE466DA,0,
54143,attachment,jup_jp04_sm_lwhiskey_00_v2040,16395,jup,SEASON_2_LAUNCH,0,87CEC931D5245FD,0,
54144,attachment,jup_jp04_sm_lwhiskey_bar_heavy_v2040,16396,jup,SEASON_2_LAUNCH,0,20D12A743CA6D000,0,
54145,attachment,jup_jp04_sm_lwhiskey_mag_30_9mm_v2040,16397,jup,SEASON_2_LAUNCH,0,2D364098D7875170,0,
54146,attachment,jup_jp04_sm_lwhiskey_pgrip_v2040,16398,jup,SEASON_2_LAUNCH,0,3A1914E6B5B023E5,0,
54147,attachment,jup_jp04_sm_lwhiskey_stock_hvybrace_v2040,16399,jup,SEASON_2_LAUNCH,0,7C47F2AB0976E57E,0,
54148,attachment,jup_jp04_sm_lwhiskey_twofivex06_v2040,16400,jup,SEASON_2_LAUNCH,0,4994159682910615,0,
54150,attachment,t10_mags_flip_ar_coslo,16401,cer,,0,71719D8FB8F44C20,0,
54151,attachment,t10_mags_flip_ar_aking,16402,cer,,0,1316FEABAB5A2C36,0,
54152,attachment,t10_mags_flip_sm_safox,16403,cer,,0,6C4DF40B83702968,0,
54153,attachment,t10_mags_flip_dm_sroger25,16404,cer,,0,714337DABF5B30EF,0,
54154,attachment,t10_mags_flip_dm_aeasy,16405,cer,,0,1385B960CB941ED7,0,
54155,attachment,t10_mags_flip_dm_sgeorge,16406,cer,,0,3BEF4FF8A4C76106,0,
54156,attachment,t10_mags_flip_dm_svalor,16407,cer,,0,3B7F424D605A4B8F,0,
54157,attachment,t10_mags_flip_ar_clove,16408,cer,,0,7F31FFA7B3F94CCB,0,
54158,attachment,t10_mags_flip_ar_rmary2,16409,cer,,0,49345715393A9FD7,0,
54159,attachment,t10_mags_flip_ar_able18,16410,cer,,0,26D036D2353CEE3B,0,
54160,attachment,t10_mags_flip_ar_love85,16411,cer,,0,2290EB6370A46D65,0,
54161,attachment,t10_mags_flip_sm_chuck9,16412,cer,,0,11511E3B5E602E14,0,
54162,attachment,t10_mags_flip_sm_sroger3,16413,cer,,0,531E6634C06C66B0,0,
54163,attachment,t10_mags_flip_ar_asvalor,16414,cer,,0,216E0058C9BB0738,0,
54415,attachment,t10_irons_sn_ultiger,16420,cer,,0,7079394F1169D367,0,
54416,attachment,t10_irons_sn_love96,16421,cer,,0,A0876802973C7C6,0,
54417,attachment,t10_irons_sn_droger,16422,cer,,0,534759EA2B7485D6,0,
54419,attachment,t10_scope_pi,16424,cer,,0,3F02A8830F071C4F,0,
54429,attachment,t10_microreflex04_pi,16434,cer,,0,17B0E22D254757A5,0,
54430,attachment,t10_microreflex03_pi,16435,cer,,0,44FDDA3387C6115E,0,
54431,attachment,t10_microreflex01_pi,16436,cer,,0,1DDA9E43FA09DCCC,0,
54432,attachment,t10_microreflex02_pi,16437,cer,,0,7020B63D972E6C63,0,
54434,attachment,t10_ub_gl_dc_ar_able18,16439,cer,,0,58C88077AE6163B2,0,
54435,attachment,t10_ub_gl_dc_ar_aking74,16440,cer,,0,98F926341248106,0,
54436,attachment,t10_ub_gl_dc_ar_asvalor,16441,cer,,0,220076C58C3530F7,0,
54437,attachment,t10_ub_gl_dc_ar_clove,16442,cer,,0,394E13052E0F5674,0,
54438,attachment,t10_ub_gl_dc_ar_coslo723,16443,cer,,0,3B2AB9AAE94CFCDB,0,
54439,attachment,t10_ub_gl_dc_ar_love85,16444,cer,,0,647EB4575EF2EEA4,0,
54440,attachment,t10_ub_gl_dc_ar_rmary2,16445,cer,,0,58E85E8B63E195EA,0,
54441,attachment,t10_ub_gl_dc_dm_aeasy,16446,cer,,0,30F94DC73D20014,0,
54442,attachment,t10_ub_gl_dc_dm_sgeorge550,16447,cer,,0,54A2588E75DB3E35,0,
54445,attachment,t10_ub_gl_he_ar_able18,16450,cer,,0,AE10DA0A8507660,0,
54446,attachment,t10_ub_gl_he_ar_aking74,16451,cer,,0,3906C7DDDE05FBFC,0,
54447,attachment,t10_ub_gl_he_ar_asvalor,16452,cer,,0,3BB2CA66964B151D,0,
54448,attachment,t10_ub_gl_he_ar_clove,16453,cer,,0,1AC285F8B8F35016,0,
54449,attachment,t10_ub_gl_he_ar_coslo723,16454,cer,,0,D43EF8237AF039,0,
54450,attachment,t10_ub_gl_he_ar_love85,16455,cer,,0,2912D8A3D24061E6,0,
54451,attachment,t10_ub_gl_he_ar_rmary2,16456,cer,,0,7CC71FDB5CB24848,0,
54452,attachment,t10_ub_gl_he_dm_aeasy,16457,cer,,0,300297A113ADE91A,0,
54453,attachment,t10_ub_gl_he_dm_sgeorge550,16458,cer,,0,C050CA874CAE397,0,
54456,attachment,t10_ub_gl_smoke_ar_able18,16461,cer,,0,1C1330A3B436FBC0,0,
54457,attachment,t10_ub_gl_smoke_ar_aking74,16462,cer,,0,14D18DE9BE1FEDC,0,
54458,attachment,t10_ub_gl_smoke_ar_asvalor,16463,cer,,0,58B5E893CD8CDC7D,0,
54459,attachment,t10_ub_gl_smoke_ar_clove,16464,cer,,0,6E7076B251781976,0,
54460,attachment,t10_ub_gl_smoke_ar_coslo723,16465,cer,,0,2FF37AE489254099,0,
54461,attachment,t10_ub_gl_smoke_ar_love85,16466,cer,,0,5CB98401FA716846,0,
54462,attachment,t10_ub_gl_smoke_ar_rmary2,16467,cer,,0,3220CB398654E328,0,
54463,attachment,t10_ub_gl_smoke_dm_aeasy,16468,cer,,0,3AF885AAC30FF7A,0,
54464,attachment,t10_ub_gl_smoke_dm_sgeorge550,16469,cer,,0,4FEA5B598C292277,0,
54467,attachment,t10_ub_gl_std_ar_able18,16472,cer,,0,798C97DF4127831C,0,
54468,attachment,t10_ub_gl_std_ar_aking74,16473,cer,,0,697C52F1F0E396B0,0,
54469,attachment,t10_ub_gl_std_ar_asvalor,16474,cer,,0,2335E812A17D2DB9,0,
54470,attachment,t10_ub_gl_std_ar_clove,16475,cer,,0,700E6E0A4F820D9A,0,
54471,attachment,t10_ub_gl_std_ar_coslo723,16476,cer,,0,65979CF9A50F7AC5,0,
54472,attachment,t10_ub_gl_std_ar_love85,16477,cer,,0,51A2B1F5686F5E3A,0,
54473,attachment,t10_ub_gl_std_ar_rmary2,16478,cer,,0,27F6096156617A3C,0,
54474,attachment,t10_ub_gl_std_dm_aeasy,16479,cer,,0,609B686109688056,0,
54475,attachment,t10_ub_gl_std_dm_sgeorge550,16480,cer,,0,5CB7BFA93E6AD28B,0,
54478,attachment,t10_ammo_556n_fmj_ar_able18,16483,cer,,0,57667EE4D9680C92,0,
54479,attachment,t10_ammo_556n_fmj_ar_clove,16484,cer,,0,5F6C257639CE2ED4,0,
54480,attachment,t10_ammo_556n_fmj_ar_coslo723,16485,cer,,0,3AB01C5B0795063B,0,
54481,attachment,t10_ammo_556n_fmj_ar_love85,16486,cer,,0,E5F7FEC1B626404,0,
54482,attachment,t10_ammo_556n_fmj_ar_rmary2,16487,cer,,0,2E0ADCF3A6E8BA4A,0,
54483,attachment,t10_ammo_556n_fmj_dm_sgeorge550,16488,cer,,0,3341B098A8372915,0,
54484,attachment,t10_ammo_556n_velocity_ar_able18,16489,cer,,0,12E2EC23593F25D2,0,
54485,attachment,t10_ammo_556n_velocity_ar_clove,16490,cer,,0,2F10E321F14,0,
54486,attachment,t10_ammo_556n_velocity_ar_coslo723,16491,cer,,0,A6AF22E6AFC7FB,0,
54487,attachment,t10_ammo_556n_velocity_ar_love85,16492,cer,,0,78BF17A7EAA3E044,0,
54488,attachment,t10_ammo_556n_velocity_ar_rmary2,16493,cer,,0,6D2841DBEF91AE0A,0,
54489,attachment,t10_ammo_556n_velocity_dm_sgeorge550,16494,cer,,0,1863A598A156F2D5,0,
54600,attachment,jup_me_pdango,16495,jup,,0,7E0A684830602757,0,
54628,attachment,jup_iron_xmike5_amp,16498,jup,,0,B2A435E85E465BA,0,
54629,attachment,jup_reflex09_tall,16499,jup,,0,D664EE8451CD944,0,
54635,attachment,t10_ammo_12g_db_sh_moslo500,16500,cer,,0,21235A5149509A83,0,
54636,attachment,t10_ammo_12g_db_sh_uncle12,16501,cer,,0,4758BAD0F3470AA0,0,
54637,attachment,t10_ammo_12g_slug_sh_moslo500,16502,cer,,0,696294EDC216A0DA,0,
54638,attachment,t10_ammo_12g_slug_sh_uncle12,16503,cer,,0,3F4B7F27401E94F,0,
54639,attachment,t10_ammo_22wmr_fmj_sm_roger31,16504,cer,,0,45C8D08626F940B1,0,
54640,attachment,t10_ammo_22wmr_velocity_sm_roger31,16505,cer,,0,142C523B896BEE71,0,
54641,attachment,t10_ammo_45acp_fmj_pi_usugar45,16506,cer,,0,3B1D4BB61C2B9208,0,
54642,attachment,t10_ammo_45acp_velocity_pi_usugar45,16507,cer,,0,5099D3852BF17552,0,
54643,attachment,t10_ammo_545s_fmj_ar_aking74,16508,cer,,0,DA497F44B27B3F,0,
54644,attachment,t10_ammo_545s_fmj_lm_puncle21,16509,cer,,0,4CEA5326F8DDE882,0,
54645,attachment,t10_ammo_545s_velocity_ar_aking74,16510,cer,,0,550B31C5982A08BD,0,
54646,attachment,t10_ammo_545s_velocity_lm_puncle21,16511,cer,,0,1565ED12E2C34364,0,
54647,attachment,t10_ammo_762n_fmj_dm_sroger25,16512,cer,,0,160A5E2CA2B5E511,0,
54648,attachment,t10_ammo_762n_fmj_lm_aroger10,16513,cer,,0,11C15CF4036560F,0,
54649,attachment,t10_ammo_762n_fmj_lm_ksugar58,16514,cer,,0,17C411DBBF2952C8,0,
54650,attachment,t10_ammo_762n_fmj_sn_love96,16515,cer,,0,321EE2BD2536D81,0,
54651,attachment,t10_ammo_762n_fmj_sn_ultiger,16516,cer,,0,30311292557F41E6,0,
54652,attachment,t10_ammo_762n_velocity_dm_sroger25,16517,cer,,0,583036AAAF9A8987,0,
54653,attachment,t10_ammo_762n_velocity_lm_aroger10,16518,cer,,0,3CE1CB9B2AFFF845,0,
54654,attachment,t10_ammo_762n_velocity_lm_ksugar58,16519,cer,,0,561A5856C6ECF5FE,0,
54655,attachment,t10_ammo_762n_velocity_sn_love96,16520,cer,,0,4BE160C90CCEAB33,0,
54656,attachment,t10_ammo_762n_velocity_sn_ultiger,16521,cer,,0,2803D1D791DDEA30,0,
54657,attachment,t10_ammo_762r_fmj_dm_svalor,16522,cer,,0,64D3530CFB4F3FCD,0,
54658,attachment,t10_ammo_762r_fmj_sn_droger,16523,cer,,0,411D6ABC146677F1,0,
54659,attachment,t10_ammo_762r_velocity_dm_svalor,16524,cer,,0,42EFB26D59D2ACD3,0,
54660,attachment,t10_ammo_762r_velocity_sn_droger,16525,cer,,0,163644D8D5FCF84F,0,
54661,attachment,t10_ammo_762s_fmj_dm_aeasy,16526,cer,,0,2B25199E74170820,0,
54662,attachment,t10_ammo_762s_velocity_dm_aeasy,16527,cer,,0,596F9FB71CCBB700,0,
54663,attachment,t10_ammo_9x18_fmj_pi_mable,16528,cer,,0,551FCB369608DB0C,0,
54664,attachment,t10_ammo_9x18_fmj_pi_stiger,16529,cer,,0,4EC90B392E82FD69,0,
54665,attachment,t10_ammo_9x18_fmj_sm_pparis90,16530,cer,,0,4744958669E64AC2,0,
54666,attachment,t10_ammo_9x18_velocity_pi_mable,16531,cer,,0,21F27ACD8051D9C,0,
54667,attachment,t10_ammo_9x18_velocity_pi_stiger,16532,cer,,0,368098E505298F39,0,
54668,attachment,t10_ammo_9x18_velocity_sm_pparis90,16533,cer,,0,34737C0051B6EF32,0,
54670,attachment,t10_ammo_9x19_fmj_sm_chuck9,16534,cer,,0,6DF59AC9FB0C0D98,0,
54671,attachment,t10_ammo_9x19_fmj_sm_geasy9,16535,cer,,0,462FAD6CF05A9505,0,
54672,attachment,t10_ammo_9x19_fmj_sm_safox,16536,cer,,0,690E080A650120FC,0,
54674,attachment,t10_ammo_9x19_velocity_sm_chuck9,16537,cer,,0,45F5F539F922226E,0,
54675,attachment,t10_ammo_9x19_velocity_sm_geasy9,16538,cer,,0,6D4FB99144DB38BF,0,
54676,attachment,t10_ammo_9x19_velocity_sm_safox,16539,cer,,0,5DE417C89C41312E,0,
54677,attachment,t10_ammo_9x39_fmj_ar_asvalor,16540,cer,,0,169E444615383BA2,0,
54678,attachment,t10_ammo_9x39_fmj_sm_sroger3,16541,cer,,0,1A94E46127C1BF5A,0,
54679,attachment,t10_ammo_9x39_velocity_ar_asvalor,16542,cer,,0,31434CAA12F039E8,0,
54680,attachment,t10_ammo_9x39_velocity_sm_sroger3,16543,cer,,0,747295CC5BC8F5C0,0,
54682,attachment,equip_stun_rec,16544,iw9,,0,32CCF9549EC1C63F,0,
54683,attachment,jup_equip_frag_rec_v3522,16545,jup,,0,4D316B9F53B12C6E,0,
54684,attachment,jup_equip_stun_rec_v2929,16546,jup,,0,6E37E686FC2A2786,0,
54687,attachment,jup_jp20_lm_evictor_modifier_v2030,16547,jup,SEASON_2_LAUNCH,0,97E396306414FDC,0,
54706,attachment,t10_dualzoom01_ar,16548,cer,,0,31145C5E316FA6CF,0,
54707,attachment,t10_holo01_ar,16549,cer,,0,69BD46DB3D3BCB24,0,
54708,attachment,t10_holo02_ar,16550,cer,,0,13CB08D3A2343627,0,
54709,attachment,t10_holo_range_ar,16551,cer,,0,2167B5DAA6FB153B,0,
54710,attachment,t10_hybrid01_ar,16552,cer,,0,599AC8A3195B3D22,0,
54711,attachment,t10_microreflex01_ar,16553,cer,,0,1DA1AF43F9DA3468,0,
54712,attachment,t10_microreflex02_ar,16554,cer,,0,705AB13D975FDC2B,0,
54713,attachment,t10_microreflex03_ar,16555,cer,,0,44C3DF338794A196,0,
54714,attachment,t10_reddot01_ar,16556,cer,,0,6E2D2E9AD833ABA2,0,
54715,attachment,t10_reddot01_ar_tall,16557,cer,,0,3CA31318B09A1DB0,0,
54716,attachment,t10_reddot02_ar,16558,cer,,0,1D0A38B2E58B5701,0,
54717,attachment,t10_reddot02_ar_tall,16559,cer,,0,1879C6F7EAF26D71,0,
54718,attachment,t10_reddot03_ar,16560,cer,,0,1BC77EADBE76E0F4,0,
54719,attachment,t10_reflex01_ar,16561,cer,,0,5E302422EDF28D9E,0,
54720,attachment,t10_reflex01_ar_tall,16562,cer,,0,4CA8A73D33FB15E4,0,
54721,attachment,t10_reflex02_ar,16563,cer,,0,6460EE39C2BB493D,0,
54722,attachment,t10_reflex02_ar_tall,16564,cer,,0,44AAA8315A504075,0,
54723,attachment,t10_reflex03_ar,16565,cer,,0,370CD43360363710,0,
54724,attachment,t10_reflex04_ar,16566,cer,,0,6B4EE09A81851D7,0,
54725,attachment,t10_reflex05_ar,16567,cer,,0,5BF81BFF9906BB02,0,
54726,attachment,t10_reflex05_ar_tall,16568,cer,,0,3D595489B5B036D0,0,
54727,attachment,t10_snprscope_ar_ar,16569,cer,,0,3CFED991C96E9536,0,
54728,attachment,t10_thermal01_ar,16570,cer,,0,7497BCF6FF563E9F,0,
54729,attachment,t10_microreflex01_smg,16571,cer,,0,2B643D81D0EB3474,0,
54730,attachment,t10_microreflex02_smg,16572,cer,,0,52C849A7F4F8B489,0,
54731,attachment,t10_microreflex03_smg,16573,cer,,0,933F78FB9B85632,0,
54732,attachment,t10_microreflex04_smg,16574,cer,,0,7E91EBB651E5827F,0,
54733,attachment,t10_reflex01_smg,16575,cer,,0,1976425AAAC63CDA,0,
54734,attachment,t10_reflex02_smg,16576,cer,,0,4656642629D7DA9B,0,
54735,attachment,t10_reflex03_smg,16577,cer,,0,259D284C243FA1FC,0,
54736,attachment,t10_reflex04_smg,16578,cer,,0,191AFC68F92712BD,0,
54737,attachment,t10_reflex05_smg,16579,cer,,0,68F5FA515E833B56,0,
54738,attachment,t10_reflex06_smg,16580,cer,,0,28070E2F57D948A7,0,
54739,attachment,t10_reddot01_smg,16581,cer,,0,614F81DB7DFAE76,0,
54740,attachment,t10_reddot02_smg,16582,cer,,0,45260BFBB135BBC7,0,
54741,attachment,t10_reddot03_smg,16583,cer,,0,F91E23A4C375C18,0,
54742,attachment,t10_dualzoom01_smg,16584,cer,,0,5AC56E0DBB012D95,0,
54743,attachment,t10_holo01_smg,16585,cer,,0,62BC1789522ECC68,0,
54744,attachment,t10_holo02_smg,16586,cer,,0,5E7F319C5B5A2AED,0,
54745,attachment,t10_holo_range_smg,16587,cer,,0,5956108A14334F79,0,
54746,attachment,t10_hybrid01_smg,16588,cer,,0,38E334246E1BEAF6,0,
54754,attachment,t10_dualzoom01_lmg,16589,cer,,0,6214770DBEC2FEE0,0,
54755,attachment,t10_holo01_lmg,16590,cer,,0,4EB55E88FE1EAA0D,0,
54756,attachment,t10_holo02_lmg,16591,cer,,0,6F1EEA9CAC857148,0,
54757,attachment,t10_holo_range_lmg,16592,cer,,0,12AA8189A3D4497C,0,
54758,attachment,t10_hybrid01_lmg,16593,cer,,0,3C2C9F23DE8A86C7,0,
54759,attachment,t10_reddot01_lmg,16594,cer,,0,95E631D284E4A47,0,
54760,attachment,t10_reddot02_lmg,16595,cer,,0,41DCA0FC40C71FF6,0,
54761,attachment,t10_reddot03_lmg,16596,cer,,0,1195493A95E1F91D,0,
54762,attachment,t10_reflex01_lmg,16597,cer,,0,61D5D55A4247C683,0,
54763,attachment,t10_reflex02_lmg,16598,cer,,0,5BA30125A4ABC562,0,
54764,attachment,t10_reflex03_lmg,16599,cer,,0,6C48B74C949EA7F9,0,
54765,attachment,t10_scope_rangefinder_lmg,16600,cer,,0,3348E29CB3B1D18E,0,
54766,attachment,t10_thermal01_lmg,16601,cer,,0,3E2EAB3A01E25F0,0,
54767,attachment,t10_thermal_holo_lmg,16602,cer,,0,26588C924DA36FA6,0,
54768,attachment,t10_varizoom01_lmg,16603,cer,,0,2EAADC937CBB116A,0,
54769,attachment,t10_varizoom02_lmg,16604,cer,,0,C35AEB501FB2CEB,0,
54774,attachment,t10_dualzoom01_dmr,16605,cer,,0,29B6E40DE7FFE737,0,
54775,attachment,t10_holo01_dmr,16606,cer,,0,13CA8189252FDC66,0,
54776,attachment,t10_holo02_dmr,16607,cer,,0,2AE3879C862D75EF,0,
54777,attachment,t10_holo_range_dmr,16608,cer,,0,5753C689CA8A96BB,0,
54778,attachment,t10_hybrid01_dmr,16609,cer,,0,3CEC22407C6F160,0,
54779,attachment,t10_hybrid02_dmr,16610,cer,,0,2F959A02CFF1F3BD,0,
54780,attachment,t10_reddot01_dmr,16611,cer,,0,5100861D518AB4E0,0,
54781,attachment,t10_reddot02_dmr,16612,cer,,0,7CC75DFC19B5B73D,0,
54782,attachment,t10_reddot03_dmr,16613,cer,,0,55D08C3ABC39BE16,0,
54783,attachment,t10_reflex01_dmr,16614,cer,,0,29E4205A6BDF93F4,0,
54784,attachment,t10_reflex02_dmr,16615,cer,,0,20B94625CBBEE481,0,
54785,attachment,t10_scope_rangefinder_dmr,16616,cer,,0,785E0F9CDAC314E5,0,
54786,attachment,t10_snprscope_dm_dmr,16617,cer,,0,596AC3F1C94E8D70,0,
54787,attachment,t10_thermal01_dmr,16618,cer,,0,48F837B3C72F9FA7,0,
54788,attachment,t10_varizoom01_dmr,16619,cer,,0,6994919355A7E819,0,
54792,attachment,t10_dualzoom01_sn,16620,cer,,0,30E4705E3146A509,0,
54793,attachment,t10_holo01_sn,16621,cer,,0,69ED2ADB3D64BF52,0,
54794,attachment,t10_holo_range_sn,16622,cer,,0,21A4A1DAA72EA15D,0,
54795,attachment,t10_hybrid01_sn,16623,cer,,0,59D7DCA3198F0D3C,0,
54796,attachment,t10_hybrid02_sn,16624,cer,,0,839DEBB267D9BC7,0,
54797,attachment,t10_reddot01_sn,16625,cer,,0,6E6A429AD8677BBC,0,
54798,attachment,t10_reddot02_sn,16626,cer,,0,1CCC44B2E5560A47,0,
54799,attachment,t10_reflex01_sn,16627,cer,,0,5E6D1022EE2619C0,0,
54800,attachment,t10_scope_rangefinder_sn,16628,cer,,0,2147E74245B618BF,0,
54801,attachment,t10_snprscope_ar_sn,16629,cer,,0,3D3BF591C9A272E8,0,
54802,attachment,t10_snprscope_dm_sn,16630,cer,,0,22ABF191EA90CCEC,0,
54803,attachment,t10_thermal01_sn,16631,cer,,0,74D4B0F6FF89D859,0,
54804,attachment,t10_thermal_holo_sn,16632,cer,,0,2C2D645310E9577,0,
54805,attachment,t10_thermal_scope_sn,16633,cer,,0,309F39CCEF0C3CB9,0,
54806,attachment,t10_varizoom01_sn,16634,cer,,0,7FBC792600FEF3B3,0,
54807,attachment,t10_varizoom02_sn,16635,cer,,0,50ED970DF3B3C9A8,0,
54809,attachment,t10_holo01_sh,16636,cer,,0,69ED24DB3D64B520,0,
54810,attachment,t10_hybrid01_sh,16637,cer,,0,59D7DAA3198F09D6,0,
54811,attachment,t10_microreflex01_sh,16638,cer,,0,1DD0BD43FA01BCF4,0,
54812,attachment,t10_microreflex02_sh,16639,cer,,0,702BB73D9738759B,0,
54813,attachment,t10_microreflex03_sh,16640,cer,,0,4501013387C8897A,0,
54814,attachment,t10_microreflex04_sh,16641,cer,,0,17ACFB2D25439949,0,
54815,attachment,t10_reddot01_sh,16642,cer,,0,6E6A409AD8677856,0,
54816,attachment,t10_reddot02_sh,16643,cer,,0,1CCC42B2E55606E1,0,
54817,attachment,t10_reddot03_sh,16644,cer,,0,1B8A7CADBE432F70,0,
54818,attachment,t10_reflex01_sh,16645,cer,,0,5E6D1622EE2623F2,0,
54819,attachment,t10_reflex02_sh,16646,cer,,0,6490D839C2E4479D,0,
54820,attachment,t10_reflex05_sh,16647,cer,,0,5C352DFF993A87B6,0,
54821,attachment,t10_reflex06_sh,16648,cer,,0,A973017A6291641,0,
54822,attachment,t10_holo_range_sh,16649,cer,,0,21A49BDAA72E972B,0,
54824,attachment,t10_reflex01_smg_tall,16650,cer,,0,47FB6C8B448FFEE8,0,
54878,attachment,jup_cp01_sm_coscar635_bar_shorthvy2_v3021,16651,jup,SEASON_3_LAUNCH,0,1823477AA4D53CD,0,
54879,attachment,jup_cp01_sm_coscar635_grip_angshort_v3021,16652,jup,SEASON_3_LAUNCH,0,225903EA6EB36623,0,
54880,attachment,jup_cp01_sm_coscar635_mag_50_9mm_v3021,16653,jup,SEASON_3_LAUNCH,0,6E7ECBBE64F029B5,0,
54881,attachment,jup_cp01_sm_coscar635_minireflex_v3021,16654,jup,SEASON_3_LAUNCH,0,6376B58E83821407,0,
54882,attachment,jup_cp01_sm_coscar635_modifier_v3021,16655,jup,SEASON_3_LAUNCH,0,71B9493786A34D3F,0,
54883,attachment,jup_cp01_sm_coscar635_pgrip_skelass_v3021,16656,jup,SEASON_3_LAUNCH,0,7B827583912D1797,0,
54884,attachment,jup_cp01_sm_coscar635_rec_v3021,16657,jup,SEASON_3_LAUNCH,0,3DE2887C5279FD0E,0,
54885,attachment,jup_cp01_sm_coscar635_stock_taclight_v3021,16658,jup,SEASON_3_LAUNCH,0,3456142580BE9D5D,0,
54886,attachment,jup_cp06_ar_falpha_blong_v3015,16659,jup,SEASON_3_LAUNCH,0,649C5D7EC5525890,0,
54887,attachment,jup_cp06_ar_falpha_comb_v3015,16660,jup,SEASON_3_LAUNCH,0,19517EDC8AD811A5,0,
54888,attachment,jup_cp06_ar_falpha_mag_large_v3015,16661,jup,SEASON_3_LAUNCH,0,15860731294853A3,0,
54889,attachment,jup_cp06_ar_falpha_modifier_v3015,16662,jup,SEASON_3_LAUNCH,0,477DCA85F53653F1,0,
54890,attachment,jup_cp06_ar_falpha_pgrip_v3015,16663,jup,SEASON_3_LAUNCH,0,23036B12653963C,0,
54891,attachment,jup_cp06_ar_falpha_rec_v3015,16664,jup,SEASON_3_LAUNCH,0,17CD24D2DF56014A,0,
54892,attachment,jup_cp06_ar_falpha_scope_v3015,16665,jup,SEASON_3_LAUNCH,0,37CC433A1DE32C4C,0,
54893,attachment,jup_cp06_ar_falpha_stock_heavy_v3015,16666,jup,SEASON_3_LAUNCH,0,5BFEFEA3E728864A,0,
54896,attachment,jup_jp01_lm_mgolf36_bar_short_heavy_v3018,16668,jup,SEASON_3_LAUNCH,0,40186CB35714460D,0,
54897,attachment,jup_jp01_lm_mgolf36_drum_50_556n_v3018,16669,jup,SEASON_3_LAUNCH,0,769A5025370B222A,0,
54898,attachment,jup_jp01_lm_mgolf36_minireflex_v3018,16670,jup,SEASON_3_LAUNCH,0,7A79BCB37E768508,0,
54899,attachment,jup_jp01_lm_mgolf36_modifier_v3018,16671,jup,SEASON_3_LAUNCH,0,7C468F1BB342CEC0,0,
54900,attachment,jup_jp01_lm_mgolf36_pgrip_ske_v3018,16672,jup,SEASON_3_LAUNCH,0,5E5601381CD7491B,0,
54901,attachment,jup_jp01_lm_mgolf36_selectauto2_amp_v3018,16673,jup,SEASON_3_LAUNCH,0,279A24380D4D0863,0,
54902,attachment,jup_jp01_lm_mgolf36_stock_tacheavy_v3018,16674,jup,SEASON_3_LAUNCH,0,5BF53C976B3EE845,0,
54904,attachment,jup_jp02_sm_scharlie3_bar_amp_v3014,16676,jup,SEASON_3_LAUNCH,0,F37E37420774DC1,0,
54905,attachment,jup_jp02_sm_scharlie3_comp_sm_14_v3014,16677,jup,SEASON_3_LAUNCH,0,4D7F7C551AED1319,0,
54906,attachment,jup_jp02_sm_scharlie3_grip_angled_v3014,16678,jup,SEASON_3_LAUNCH,0,7C11CEB1EA01CD69,0,
54907,attachment,jup_jp02_sm_scharlie3_laserads_v3014,16679,jup,SEASON_3_LAUNCH,0,BB699F97C09CD5A,0,
54908,attachment,jup_jp02_sm_scharlie3_mag_30_9mm_v3014,16680,jup,SEASON_3_LAUNCH,0,776AD401126537AC,0,
54909,attachment,jup_jp02_sm_scharlie3_modifier_v3014,16681,jup,SEASON_3_LAUNCH,0,124E596FE866D1D0,0,
54910,attachment,jup_jp02_sm_scharlie3_pgrip_smg_v3014,16682,jup,SEASON_3_LAUNCH,0,2C5291205B605DBF,0,
54911,attachment,jup_jp02_sm_scharlie3_receiver_v3014,16683,jup,SEASON_3_LAUNCH,0,16C2A8C596F85FF8,0,
54912,attachment,jup_jp02_sm_scharlie3_stockno_v3014,16684,jup,SEASON_3_LAUNCH,0,2CD69ACA9A194E7C,0,
54913,attachment,jup_jp03_br_aromeo200_bar_short_v3014,16685,jup,SEASON_3_LAUNCH,0,2CA9837EC98E725D,0,
54914,attachment,jup_jp03_br_aromeo200_grip_angshort_v3014,16686,jup,SEASON_3_LAUNCH,0,46A6458FDB35898A,0,
